ISIN;Ticker;Name;Sektor;Industrie;Land;Datum;Währung;Schlusskurs;Gesamteindruck;Marktkapitalisierung (in Milliarden USD);Zielpreis;Performance dieses Jahr;Sensitivität;Gewinnrevisionen;Potenzial;Mittelfristige Technische Trend;4 Wochen (Relative) Performance;Vergleichsindex;KGV;Langfristiges Wachstum;Eigenkapitalrendite;Operative Gewinnmarge;Eigenmittel;Buchwert zu Preis;Anzahl Sterne;Gesamteindruck Marktumfeld;Umsatz  (in Mio);Reingewinn (in Mio);Reingewinn;Current Ratio;Langfristiges Fremdkapital;Umsatz zu Aktien;Cash flow zu Umsatz;Erwartete Dividende
CH1256740924;SGSN;SGS SA;Dienstleister für Unternehmen;Industrie;Schweiz ;14.05.2024;CHF;81.3;positive;16.97;92.34;0.1208;niedrig;positiv;leicht unterbewertet;positiv;-0.0369;STOXX600;19;0.1375;1.2048;0.1404;0.0679;0.0343;3;positiv;6622;553;0.0835;1.21;0.5064;0.9794;NULL;0.0394
GB00B62G9D36;CAPC;SHAFTESBURY CAP;Immobilienbesitz & Entwicklung;Finanzdienstleistungen;Grossbritannien ;14.05.2024;GBp;140;neutral;3.41;150.72;0.0138;mittel;negativ;leicht überbewertet;positiv;0.0118;STOXX600;27.8;0.1878;0.2156;4.4576;0.6672;1.2902;2;positiv;185;750;4.0541;NULL;0.2947;0.0355;4.0518;0.0263
GB00BP6MXD84;SHEL;SHELL PLC;Öl & Gas Produzenten;Energie;Holland;14.05.2024;EUR;33.94;positive;234.33;36.15;0.1389;niedrig;positiv;stark unterbewertet;positiv;-0.0507;STOXX600;7.7;0.051;0.106;0.0869;0.4593;0.8725;3;positiv;278428;17908;0.0643;1.4;0.1763;0.757;0.1411;0.0388
CH1429326825;SFZN;SIEGFRIED HOLDING AG;Biotechnologie;Gesundheitswesen;Schweiz ;14.05.2024;CHF;86.9;neutral;4.07;94.14;0.0111;mittel;positiv;fairer Preis;negativ;-0.0487;STOXX600;19.2;0.1682;0.1487;0.1256;0.4073;0.2078;2;positiv;1271;113;0.0889;2.47;0.282;0.683;0.1527;0.0045
DE0007236101;SIE;SIEMENS;Verbraucherelektronik;Industrie;Deutschland;14.05.2024;EUR;185.24;positive;160.08;203.9;0.0902;mittel;negativ;stark unterbewertet;positiv;0.0404;STOXX600;14.5;0.1273;0.1663;0.1525;0.3294;0.446;3;positiv;77769;7950;0.1022;1.35;0.2696;0.5361;0.1485;0.0276
DE000ENER6Y0;ENR;SIEMENS ENERGY AG;Equipment Alternativenergie;Energie;Deutschland;14.05.2024;EUR;24.14;neutral;20.42;21.31;1.0117;hoch;positiv;leicht unterbewertet;positiv;0.3371;STOXX600;11.7;1.5969;-0.5329;-0.0998;0.1775;0.8671;4;positiv;31119;-4531;-0.1456;0.83;0.0666;0.6496;-0.0969;0
DE000SHL1006;SHL;SIEMENS HEALTHINEERS;Medizinische Geräte;Gesundheitswesen;Deutschland;14.05.2024;EUR;53.08;neutral;63.58;56.91;0.0091;mittel;negativ;leicht unterbewertet;negativ;-0.0199;STOXX600;18.1;0.1662;0.0835;0.1119;0.3873;0.3376;1;positiv;21680;1509;0.0696;1.05;0.2626;0.4644;0.1414;0.0212
CH0435377954;SIGN;SIG GROUP N;Papierprodukte;Rohstoffe;Schweiz ;14.05.2024;CHF;19.38;neutral;8.02;20.32;0.0016;mittel;positiv;fairer Preis;positiv;-0.0022;STOXX600;19.6;0.1394;0.0821;0.1315;0.4112;0.3893;3;positiv;3138;236;0.0752;0.74;0.2904;0.4481;0.2029;0.0255
NL0011821392;LIGHT;SIGNIFY;Elektrische Komponenten;Industrie;Holland;14.05.2024;EUR;27.22;neutral;3.66;25;-0.1022;mittel;positiv;leicht unterbewertet;negativ;-0.0747;STOXX600;7.2;0.1883;0.0721;0.0902;0.3471;0.7355;2;positiv;6704;203;0.0303;1.14;0.1469;0.826;0.0662;0.0595
CH0418792922;SIKA;SIKA;Baustoffe & Einbauten;Baugewerbe & Werkstoffe;Schweiz ;14.05.2024;CHF;278.2;neutral;49.24;247.38;0.0164;mittel;positiv;leicht überbewertet;positiv;0.0237;STOXX600;26.7;0.2071;0.1794;0.1487;0.3877;0.1348;3;positiv;11239;1062;0.0945;1.23;0.3083;0.7359;0.1377;0.0137
SE0000148884;SEBA;SKANDINAVISKA ENSKILDA BANKEN A;Banken;Geldinstitute;Schweden ;14.05.2024;SEK;152.95;positive;29.83;163.04;0.1019;niedrig;positiv;stark unterbewertet;positiv;0.0115;STOXX600;9;0.0344;0.1719;0.4666;0.0615;0.7799;4;positiv;174082;38116;0.219;0.79;0.1301;0.0482;NULL;0.0718
SE0000113250;SKAB;SKANSKA AB;Anlagenbau;Baugewerbe & Werkstoffe;Schweden ;14.05.2024;SEK;190.05;positive;7.15;220.29;0.0422;mittel;negativ;leicht unterbewertet;positiv;-0.0447;STOXX600;10.6;0.2017;0.0889;0.0289;0.3557;0.7891;2;positiv;167168;4998;0.0299;1.56;0.085;1.058;0.0463;0.0425
SE0000108227;SKFB;SKF AB;Industriemaschinen;Industrie;Schweden ;14.05.2024;SEK;236.3;positive;9.83;256.25;0.1739;niedrig;positiv;stark unterbewertet;positiv;0.048;STOXX600;10.4;0.0932;0.1212;0.1067;0.4713;0.615;4;positiv;103881;6395;0.0616;2.17;0.1599;0.9283;0.1029;0.0346
GB0009223206;SN.;SMITH & NEPHEW;Medizinische Geräte;Gesundheitswesen;Grossbritannien ;14.05.2024;GBp;1018;positive;11.03;1134.85;-0.0561;mittel;positiv;stark unterbewertet;negativ;0.0266;STOXX600;11.3;0.1174;0.0517;0.1705;0.5224;0.4352;3;positiv;4464;212;0.0475;1.77;0.2322;0.5698;0.1424;0.0318
GB00B1WY2338;SMIN;SMITHS GROUP;Sonstige Industrieprodukte;Industrie;Grossbritannien ;14.05.2024;GBp;1724;positive;7.5;1836.06;-0.0224;niedrig;positiv;leicht unterbewertet;positiv;0.013;STOXX600;13.8;0.1143;0.0944;0.1564;0.5474;0.4037;4;positiv;3037;225;0.0741;1.94;0.1435;0.6974;0.1185;0.0264
IT0003153415;SRG;SNAM;Gasversorger;Versorger;Italien;14.05.2024;EUR;4.46;positive;16.18;4.76;-0.043;niedrig;negativ;stark unterbewertet;positiv;0.0064;STOXX600;12.2;0.0724;0.1487;0.3831;0.2272;0.4891;3;positiv;4244;1135;0.2674;0.73;0.3493;0.1263;0.4854;0.0659
FR0000130809;GLE;SOCIETE GENERALE;Banken;Geldinstitute;Frankreich;14.05.2024;EUR;27.25;positive;20.67;29.03;0.1344;niedrig;negativ;leicht unterbewertet;positiv;0.0255;STOXX600;4.4;0.2221;0.0304;0.1248;0.0367;3.3631;3;positiv;82526;1735;0.021;0.7;0.0869;0.0531;0.1144;0.04
FR0000121220;SW;SODEXO;Restaurants & Bars;Reisen & Freizeit;Frankreich;14.05.2024;EUR;82.75;eher positive;13.05;86.89;0.1417;niedrig;negativ;stark unterbewertet;positiv;0.0478;STOXX600;12.8;0.1138;0.1748;0.041;0.2184;0.3111;3;neutral;22637;794;0.0351;1.16;0.276;1.0886;0.0553;0.0341
GB00BYZDVK82;SCT;SOFTCAT;Informatik Dienstleister;Technologie;Grossbritannien ;14.05.2024;GBp;1624;neutral;3.97;1746.8;0.1941;mittel;positiv;fairer Preis;positiv;-0.0175;STOXX600;22.9;0.1657;0.4455;0.1442;0.3882;0.0842;3;neutral;985;112;0.1137;1.56;0.0108;1.5212;0.1199;0.0255
CH0012549785;SOON;SONOVA HOLDING AG;Medizinische Geräte;Gesundheitswesen;Schweiz ;14.05.2024;CHF;285.8;neutral;16.97;258.83;0.0415;mittel;negativ;fairer Preis;positiv;0.0822;STOXX600;24.8;0.1802;0.2927;0.2046;0.3985;0.1382;3;positiv;3738;648;0.1734;1.37;0.3127;0.6733;0.2373;0.0162
FR0000050809;SOP;SOPRA STERIA GROUP;Informatik Dienstleister;Technologie;Frankreich;14.05.2024;EUR;221.2;neutral;4.77;241.81;0.1183;mittel;negativ;stark unterbewertet;negativ;-0.0494;STOXX600;9.7;0.1154;0.0979;0.0794;0.3092;0.4704;1;neutral;5805;184;0.0317;0.76;0.1668;0.9563;0.069;0.0234
NO0010631567;ROGG;SPAREBANK 1 SR BANK;Banken;Geldinstitute;Norwegen;14.05.2024;NOK;138.6;positive;3.46;147.61;0.0753;niedrig;positiv;stark unterbewertet;positiv;0.0465;STOXX600;8.2;0.0379;0.1414;0.2519;0.084;0.8926;4;positiv;21395;4300;0.201;0.03;0.4553;0.0591;NULL;0.0608
GB0003308607;SXS;SPECTRIS PLC.;Elektrische Komponenten;Industrie;Grossbritannien ;14.05.2024;GBp;3302;positive;4.16;3753.86;-0.1262;mittel;positiv;fairer Preis;positiv;-0.0096;STOXX600;14.3;0.1037;0.1105;0.1436;0.7239;0.3427;4;positiv;1454;145;0.0997;1.89;0.0266;0.7997;0.1397;0.0256
FR0012757854;SPIE;SPIE;Anlagenbau;Baugewerbe & Werkstoffe;Frankreich;14.05.2024;EUR;36.16;positive;6.62;38.51;0.2777;niedrig;negativ;leicht unterbewertet;positiv;0.0625;STOXX600;12.3;0.1758;0.1222;0.0576;0.2133;0.4144;3;positiv;8725;239;0.0274;0.92;0.2133;0.9535;0.0612;0.0283
GB00BWFGQN14;SPX;SPIRAX-SARCO ENGIN.;Industriemaschinen;Industrie;Grossbritannien ;14.05.2024;GBp;9260;neutral;8.47;10048.36;-0.1185;mittel;positiv;fairer Preis;negativ;-0.0459;STOXX600;23.1;0.2013;0.1587;0.1838;0.4272;0.1496;2;positiv;1683;184;0.1093;2.26;0.3538;0.6213;0.1668;0.0187
SE0000120669;SSAB;SSAB AB;Stahl;Rohstoffe;Schweden ;14.05.2024;SEK;63.92;neutral;5.88;58.66;-0.1707;mittel;negativ;leicht unterbewertet;negativ;-0.0085;STOXX600;8.4;0.0042;0.192;0.1447;0.6294;1.2369;1;positiv;119519;13029;0.109;2.68;0.0782;1.1083;0.1398;0.0467
GB0007908733;SSE;SSE;Stromversorger;Versorger;Grossbritannien ;14.05.2024;GBp;1834;positive;24.54;1953.21;-0.0119;niedrig;positiv;leicht unterbewertet;positiv;0.0677;STOXX600;11.3;0.0709;-0.0184;0.1876;0.3163;0.4446;4;positiv;12491;-158;-0.0126;1.21;0.3361;0.4603;0.0386;0.0355
GB0007669376;STJ;ST JAMES'S;Lebensversicherungen;Versicherungen;Grossbritannien ;14.05.2024;GBp;496.8;neutral;3.33;454.65;-0.2733;hoch;negativ;stark unterbewertet;positiv;0.1843;STOXX600;7.4;0.0279;-0.0103;0.0255;0.0057;0.2639;3;positiv;18991;-10;-0.0005;3.31;0.0018;0.1102;0.0015;0.0362
GB0004082847;STAN;STANDARD CHARTERED;Banken;Geldinstitute;Grossbritannien ;14.05.2024;GBp;778.4;positive;24.89;829;0.1677;mittel;positiv;leicht unterbewertet;positiv;0.1419;STOXX600;4.4;0.1127;0.072;0.2728;0.054;1.9834;4;positiv;30522;2510;0.0822;2.17;0.1304;0.0473;0.1105;0.0332
NL00150001Q9;STLA;STELLANTIS;Fahrzeugbau;Automobile & Zubehör;Italien;14.05.2024;EUR;21.47;neutral;68.47;24.04;0.0151;mittel;negativ;leicht unterbewertet;negativ;-0.0935;STOXX600;3.9;0.015;0.2276;0.1282;0.4042;1.2777;1;neutral;189544;18596;0.0981;1.24;0.099;0.9377;0.1379;0.0731
NL0000226223;STM;STMICROELECTRONICS;Halbleiter;Technologie;Frankreich;14.05.2024;EUR;38.42;neutral;36.59;42.59;-0.1508;mittel;negativ;stark unterbewertet;negativ;-0.0479;STOXX600;11.9;0.1363;0.2572;0.2755;0.6841;0.3708;1;neutral;15989;3895;0.2436;3.17;0.1108;0.7223;NULL;0.0061
FI0009005961;STERV;STORA ENSO OYJ;Papierprodukte;Rohstoffe;Finnland;14.05.2024;EUR;13.6;neutral;11.2;12.41;0.0854;mittel;positiv;leicht unterbewertet;positiv;0.0405;STOXX600;11.7;0.4344;-0.0325;-0.071;0.5293;1.4322;4;positiv;9396;-357;-0.038;1.74;0.2142;0.4527;NULL;0.0224
NO0003053605;STB;STOREBRAND;Lebensversicherungen;Versicherungen;Norwegen;14.05.2024;NOK;110.8;positive;4.78;118;0.2306;niedrig;positiv;stark unterbewertet;positiv;0.1406;STOXX600;9.9;0.0976;0.115;0.0909;0.0325;0.7231;4;positiv;73853;3350;0.0454;0.17;0.0603;0.0824;NULL;0.0426
CH1175448666;STMN;STRAUMANN HLDG.;Medizinische Geräte;Gesundheitswesen;Schweiz ;14.05.2024;CHF;120;eher negative;21.14;111.07;-0.115;hoch;positiv;leicht überbewertet;negativ;-0.161;STOXX600;28.1;0.2227;0.134;0.1553;0.5408;0.0849;1;positiv;2412;246;0.102;1.95;0.1223;0.7103;0.156;0.0082
LU0075646355;SUBC;SUBSEA 7;Bohranlagen & Dienstleistungen;Energie;Norwegen;14.05.2024;NOK;187.4;positive;5.09;200.69;0.2645;niedrig;positiv;leicht unterbewertet;positiv;0.0026;STOXX600;8.2;2.0103;0.0037;0.0388;0.534;0.986;4;positiv;63145;163;0.0026;1.1;0.125;0.768;0.0926;0.0329
CH0038388911;SUN;SULZER AG;Industriemaschinen;Industrie;Schweiz ;14.05.2024;CHF;120.4;positive;4.47;128.23;0.4016;niedrig;negativ;stark unterbewertet;positiv;0.0735;STOXX600;13.1;0.1144;0.2092;0.101;0.2469;0.3772;3;positiv;3282;229;0.0698;1.25;0.1948;0.7397;0.1028;0.034
SE0007100599;SHBA;SV. HANDELSBANKEN AB;Banken;Geldinstitute;Schweden ;14.05.2024;SEK;98.88;positive;17.92;119.16;-0.0966;mittel;positiv;stark unterbewertet;negativ;-0.1295;STOXX600;8.8;0.0118;0.1419;0.4774;0.058;0.9635;2;positiv;175680;29106;0.1657;0.69;0.294;0.0497;0.1756;0.1009
SE0000112724;SCAB;SVENSKA CELLULOSA;Produkte für den privaten Bedarf;Privat- & Haushaltswaren;Schweden ;14.05.2024;SEK;168.8;positive;10.68;179.77;0.1171;niedrig;positiv;fairer Preis;positiv;0.0544;STOXX600;18.4;0.1811;0.0352;0.1441;0.7049;1.0819;4;neutral;18081;3675;0.2033;1.38;0.0776;0.1222;0.3111;0.0183
SE0014960373;SWECA;SWECO AB;Dienstleister für Unternehmen;Industrie;Schweden ;14.05.2024;SEK;119.8;positive;4.03;137.15;-0.1132;mittel;positiv;leicht unterbewertet;positiv;0.0258;STOXX600;17.4;0.1549;0.1574;0.0853;0.4151;0.2389;4;positiv;28523;1667;0.0584;1.12;0.1724;1.118;0.1059;0.0263
SE0000242455;SWEDA;SWEDBANK AB;Banken;Geldinstitute;Schweden ;14.05.2024;SEK;218.7;positive;22.88;243.46;0.0758;niedrig;positiv;stark unterbewertet;positiv;-0.0177;STOXX600;8.1;0.0228;0.1717;0.5809;0.0696;0.8693;3;positiv;138536;34128;0.2463;1.1;0.1995;0.0485;0.2602;0.0772
SE0000872095;SOBI;SWEDISH ORPHAN BIOVITRUM;Pharmaka;Gesundheitswesen;Schweden ;14.05.2024;SEK;283.4;positive;8.97;320.4;0.0614;niedrig;positiv;leicht unterbewertet;positiv;0.0885;STOXX600;13.7;0.269;0.0711;0.2056;0.4575;0.3733;4;positiv;22124;2409;0.1089;0.66;0.1557;0.2989;0.2535;0
CH0014852781;SLHN;SWISS LIFE HOLDING;Lebensversicherungen;Versicherungen;Schweiz ;14.05.2024;CHF;651.2;positive;20.96;693.53;0.1151;niedrig;positiv;stark unterbewertet;positiv;0.0158;STOXX600;14.8;0.1053;0.1444;0.114;0.0345;0.4456;4;positiv;15105;1083;0.0717;0.06;0.0225;0.0695;NULL;0.0563
CH0008038389;SPSN;SWISS PRIME SITE;Immobilienbesitz & Entwicklung;Finanzdienstleistungen;Schweiz ;14.05.2024;CHF;85.05;eher positive;7.27;89.91;-0.0534;niedrig;positiv;stark überbewertet;positiv;-0.0331;STOXX600;21.3;0.0617;0.0138;0.6123;0.4745;0.9484;2;positiv;659;90;0.1366;NULL;0.3757;0.0478;0.1507;0.0408
CH0126881561;SREN;SWISS RE;Rückversicherungen;Versicherungen;Schweiz ;14.05.2024;CHF;103.4;positive;33.38;113.64;0.0935;niedrig;positiv;leicht unterbewertet;positiv;0.0049;STOXX600;7.8;0.0838;0.2125;0.0998;0.0931;0.4949;4;positiv;44430;2888;0.065;0.41;0.0491;0.3043;0.065;0.0656
CH0008742519;SCMN;SWISSCOM;Integrale Telekommunikation;Telekommunikation;Schweiz ;14.05.2024;CHF;502;eher positive;28.87;540.84;-0.0079;niedrig;positiv;fairer Preis;negativ;-0.0634;STOXX600;16.2;0.0719;0.1473;0.2079;0.4695;0.4433;2;positiv;11072;1711;0.1545;0.79;0.2681;0.4474;0.3656;0.0438
CH0010675863;SQN;SWISSQUOTE GROUP;Wertpapierdienstleistungen;Finanzdienstleistungen;Schweiz ;14.05.2024;CHF;265.4;positive;4.34;283.98;0.2972;niedrig;positiv;stark unterbewertet;positiv;0.0701;STOXX600;11.1;0.1255;0.2422;0.4421;0.0902;0.2956;4;positiv;589;218;0.3701;NULL;0.0013;0.0591;NULL;0.0208
DK0010311471;SYDB;SYDBANK;Banken;Geldinstitute;Dänemark;14.05.2024;DKK;365;positive;2.78;412.76;0.2432;niedrig;positiv;stark unterbewertet;positiv;-0.0292;STOXX600;6.4;0.0146;0.2205;0.4972;0.0808;0.9329;3;positiv;9570;3297;0.3445;0.08;0.0704;0.0517;0.359;0.0771
BE0974464977;SYENS;SYENSQO;Biotechnologie;Gesundheitswesen;Belgien;14.05.2024;EUR;95.65;neutral;10.78;87.49;0.0436;mittel;negativ;leicht unterbewertet;positiv;0.0419;STOXX600;11.5;0.0995;0.0273;0.1307;0.5414;0.713;3;positiv;6834;193;0.0282;2.05;0.2031;0.5232;0.1188;0.0177
DE000SYM9999;SY1;SYMRISE;Spezialitäten-Chemie;Chemie;Deutschland;14.05.2024;EUR;102.15;neutral;15.43;110.68;0.0252;mittel;positiv;fairer Preis;negativ;-0.0564;STOXX600;24.5;0.2146;0.0938;0.1139;0.4525;0.2607;2;neutral;4753;340;0.0715;2.88;0.311;0.5922;0.1325;0.0121
DE0008303504;TEG;TAG IMMOBILIEN;Immobilienbesitz & Entwicklung;Finanzdienstleistungen;Deutschland;14.05.2024;EUR;14.12;neutral;2.62;12.44;0.0701;mittel;positiv;fairer Preis;positiv;0.1325;STOXX600;14.5;0.0783;-0.1376;0.2056;0.3926;1.246;4;positiv;1335;-397;-0.2974;NULL;0.3984;0.1817;-0.2884;0.0328
DE000TLX1005;TLX;TALANX AG;Universalversicherungen;Versicherungen;Deutschland;14.05.2024;EUR;68.45;positive;19.29;77.29;0.0588;niedrig;positiv;leicht unterbewertet;positiv;-0.013;STOXX600;7.8;0.0916;0.1513;0.0731;0.0594;0.6258;3;positiv;49064;1581;0.0322;0.08;0.0454;0.2789;NULL;0.0381
GB00BP92CJ43;TATE;TATE & LYLE;Nahrungsmittel;Nahrungsmittel & Getränke;Grossbritannien ;14.05.2024;GBp;671.5;positive;3.4;715.15;0.019;mittel;positiv;stark unterbewertet;positiv;0.0241;STOXX600;9.7;0.0949;0.1598;0.1336;0.4743;0.3811;4;positiv;1751;190;0.1085;2.24;0.2361;0.6984;0.1628;0.0312
GB0008782301;TWW;TAYLOR WIMPEY;Eigenheimbau;Privat- & Haushaltswaren;Grossbritannien ;14.05.2024;GBp;143;positive;6.36;156.54;-0.0275;mittel;negativ;leicht unterbewertet;positiv;0.0299;STOXX600;11.4;0.131;0.0772;0.1385;0.7231;0.8708;3;neutral;3515;349;0.0993;5.37;0.0189;0.5619;0.1029;0.0666
CH0012100191;TECN;TECAN GROUP AG;Medizinische Geräte;Gesundheitswesen;Schweiz ;14.05.2024;CHF;336.8;neutral;4.66;364.26;-0.0192;mittel;positiv;leicht überbewertet;negativ;-0.0504;STOXX600;25.4;0.1571;0.0979;0.1209;0.6375;0.3073;1;positiv;1074;132;0.1229;2.86;0.1436;0.5077;0.1888;0.0094
NL0014559478;TE;TECHNIP ENERGIES;Bohranlagen & Dienstleistungen;Energie;Frankreich;14.05.2024;EUR;23.6;positive;4.53;26.34;0.1153;mittel;positiv;leicht unterbewertet;positiv;0.0044;STOXX600;9;0.1181;0.1566;0.0992;0.2159;0.5057;3;positiv;6004;297;0.0495;1.03;0.0909;0.684;0.0652;0.0268
SE0005190238;TEL2B;TELE2 AB;Integrale Telekommunikation;Telekommunikation;Schweden ;14.05.2024;SEK;105.7;positive;6.62;112.57;0.2214;niedrig;positiv;stark unterbewertet;positiv;0.0989;STOXX600;14.9;0.1161;0.1638;0.1988;0.3448;0.3934;4;positiv;29099;3731;0.1282;0.65;0.3852;0.4405;0.3396;0.0666
IT0003497168;TIT;TELECOM ITALIA;Integrale Telekommunikation;Telekommunikation;Italien;14.05.2024;EUR;0.24;eher negative;5.41;0.2;-0.1927;hoch;positiv;stark überbewertet;positiv;0.0083;STOXX600;2347.8;10.298;-0.1056;0.0932;0.2195;3.0488;2;positiv;16296;-1441;-0.0884;0.62;0.412;0.2622;0.21;0
ES0178430E18;TEF;TELEFONICA;Integrale Telekommunikation;Telekommunikation;Spanien;14.05.2024;EUR;4.13;positive;25.7;4.56;0.1698;niedrig;positiv;leicht unterbewertet;positiv;0.0117;STOXX600;12.6;0.3814;-0.0801;0.0875;0.1371;0.7176;4;positiv;40652;-1146;-0.0282;0.84;0.4564;0.3897;NULL;0.0726
NO0010063308;TEL;TELENOR;Mobile Kommunikation;Telekommunikation;Norwegen;14.05.2024;NOK;127.7;positive;16.36;136;0.0952;niedrig;positiv;stark unterbewertet;positiv;0.0495;STOXX600;13;0.0706;-0.0753;0.0825;0.2953;0.3993;4;positiv;80452;-4856;-0.0604;0.86;0.407;0.3684;0.1575;0.0755
FR0000051807;TEP;TELEPERFORMANCE;Informatik Dienstleister;Technologie;Frankreich;14.05.2024;EUR;105.95;eher negative;7.3;92.03;-0.1977;hoch;negativ;leicht unterbewertet;positiv;0.1513;STOXX600;6.2;0.1248;0.1422;0.1212;0.36;0.5279;3;neutral;8345;602;0.0721;1.33;0.3758;0.71;0.1472;0.0419
SE0000667925;TELIA1;TELIA COMPANY AB;Mobile Kommunikation;Telekommunikation;Finnland;14.05.2024;EUR;2.23;eher positive;9.14;2.48;-0.0338;niedrig;negativ;stark unterbewertet;negativ;-0.0387;STOXX600;14.4;0.1189;0.0055;0.0549;0.2361;0.5285;1;positiv;7736;26;0.0034;0.99;0.4349;0.3803;NULL;0.0769
CH0012453913;TEMN;TEMENOS AG;Software;Technologie;Schweiz ;14.05.2024;CHF;57.95;eher negative;4.56;51.33;-0.2591;hoch;negativ;leicht unterbewertet;negativ;-0.0679;STOXX600;16.1;0.1287;0.2109;0.2245;0.2931;0.1012;1;neutral;899;121;0.1346;0.49;0.2448;0.459;0.2658;0.021
LU2598331598;TEN;TENARIS;Stahl;Rohstoffe;Italien;14.05.2024;EUR;16.16;neutral;20.42;17.43;0.0264;mittel;negativ;stark überbewertet;negativ;-0.1554;STOXX600;9.2;-0.0013;0.2377;0.3123;0.7989;0.8292;0;positiv;13753;3624;0.2635;3.62;0.0069;0.7206;0.3004;0.0368
IT0003242622;TRN;TERNA RETE ELETTRICA NAZ;Stromversorger;Versorger;Italien;14.05.2024;EUR;7.74;positive;17.09;8.3;0.0249;niedrig;positiv;leicht unterbewertet;positiv;0.0025;STOXX600;14.6;0.0945;0.1659;0.4713;0.2273;0.3521;4;positiv;3123;885;0.2834;0.66;0.441;0.133;0.5387;0.0478
GB00BLGZ9862;TSCO;TESCO;Nahrungsmittel;Einzel- & Grosshandel;Grossbritannien ;14.05.2024;GBp;313.9;positive;27.4;334.3;0.0806;niedrig;positiv;stark unterbewertet;positiv;0.0771;STOXX600;10.1;0.0987;0.0607;0.0438;0.2653;0.6828;4;positiv;65762;743;0.0113;0.72;0.2756;1.4255;0.0371;0.042
FR0000121329;HO;THALES;Luftfahrt & Verteidigung;Industrie;Frankreich;14.05.2024;EUR;164.5;positive;37.55;179.24;0.2281;niedrig;negativ;leicht unterbewertet;positiv;0.0034;STOXX600;15.5;0.227;0.1498;0.0966;0.1761;0.243;3;positiv;18428;1023;0.0555;0.87;0.1475;0.4751;0.1122;0.0221
CH0012255151;UHR;THE SWATCH GROUP;Bekleidung &  Accessoires;Privat- & Haushaltswaren;Schweiz ;14.05.2024;CHF;194.65;neutral;10.9;210.11;-0.1485;mittel;negativ;stark unterbewertet;negativ;-0.0267;STOXX600;10.6;0.0853;0.0712;0.1449;0.8572;1.8471;1;neutral;7888;869;0.1102;8.61;0.0001;0.5544;0.1596;0.0353
SE0006422390;THULE;THULE GROUP;Freizeitprodukte ;Privat- & Haushaltswaren;Schweden ;14.05.2024;SEK;323;positive;3.14;365.28;0.1767;mittel;positiv;leicht unterbewertet;positiv;0.0482;STOXX600;20;0.1728;0.1605;0.167;0.6246;0.236;4;neutral;9132;1099;0.1203;2.49;0.1858;0.8328;NULL;0.0309
DE0007500001;TKA;THYSSENKRUPP;Stahl;Rohstoffe;Deutschland;14.05.2024;EUR;4.93;neutral;3.29;4.51;-0.2189;mittel;positiv;leicht unterbewertet;positiv;-0.0173;STOXX600;3.9;0.5118;-0.175;-0.0209;0.3348;2.6316;3;positiv;37536;-2072;-0.0552;1.83;0.0371;1.0617;0.0279;0.0304
NO0012470089;TOM;TOMRA SYSTEMS;Industriemaschinen;Industrie;Norwegen;14.05.2024;NOK;142.5;neutral;3.74;129.33;0.1543;hoch;positiv;leicht unterbewertet;negativ;-0.0555;STOXX600;22.6;0.2349;0.121;0.0794;0.402;0.1819;2;positiv;14756;803;0.0544;1.49;0.251;0.8936;0.1296;0.016
FR0000120271;TTE;TOTALENERGIES;Öl & Gas Produzenten;Energie;Frankreich;14.05.2024;EUR;68.32;positive;172.31;72.76;0.1091;niedrig;positiv;stark unterbewertet;positiv;-0.0436;STOXX600;7.8;0.0403;0.1871;0.1668;0.4116;0.7296;3;positiv;202518;19780;0.0977;1.12;0.1427;0.7887;0.1608;0.0473
JE00BMDZN391;TLPR;TP ICAP GROUP;Wertpapierdienstleistungen;Finanzdienstleistungen;Grossbritannien ;14.05.2024;GBp;223;positive;2.16;243.34;0.1418;niedrig;positiv;leicht unterbewertet;positiv;0.0345;STOXX600;6.5;0.0562;0.0361;0.1211;0.33;1.3699;4;positiv;2205;74;0.0336;NULL;0.1558;0.3553;0.0866;0.0676
SE0000114837;TRELB;TRELLEBORG AB;Industriemaschinen;Industrie;Schweden ;14.05.2024;SEK;411.6;eher positive;9.66;432.18;0.2192;niedrig;positiv;leicht überbewertet;positiv;0.0753;STOXX600;17.1;0.1318;0.2415;0.1585;0.7012;0.575;3;positiv;34286;10075;0.2939;2.2;0.0898;0.5762;0.3472;0.0184
GB00BG49KP99;BBOX;TRITAX BIG BOX REIT PLC.;Immobilienbesitz & Entwicklung;Finanzdienstleistungen;Grossbritannien ;14.05.2024;GBp;159.6;positive;3.79;180.98;-0.0551;mittel;positiv;stark unterbewertet;positiv;0.0315;STOXX600;16.7;0.1202;0.021;0.7264;0.6535;1.0369;4;positiv;228;70;0.307;NULL;0.3166;0.0448;0.3065;0.0496
DK0060636678;TRYG;TRYG;Universalversicherungen;Versicherungen;Dänemark;14.05.2024;DKK;143.2;positive;12.48;153.97;-0.0252;niedrig;negativ;stark unterbewertet;positiv;0.0224;STOXX600;15.6;0.1455;0.094;0.1381;0.3672;0.4327;3;positiv;40930;3794;0.0927;0.1;0.046;0.3725;NULL;0.0555
