ISIN;Ticker;Name;Sektor;Industrie;Land;Datum;Währung;Schlusskurs;Gesamteindruck;Marktkapitalisierung (in Milliarden USD);Zielpreis;Performance dieses Jahr;Sensitivität;Gewinnrevisionen;Potenzial;Mittelfristige Technische Trend;4 Wochen (Relative) Performance;Vergleichsindex;KGV;Langfristiges Wachstum;Eigenkapitalrendite;Operative Gewinnmarge;Eigenmittel;Buchwert zu Preis;Anzahl Sterne;Gesamteindruck Marktumfeld;Umsatz  (in Mio);Reingewinn (in Mio);Reingewinn;Current Ratio;Langfristiges Fremdkapital;Umsatz zu Aktien;Cash flow zu Umsatz;Erwartete Dividende
GB0007973794;SRP;SERCO GROUP PLC.;Dienstleister für Unternehmen;Industrie;Grossbritannien ;11.06.2024;GBp;172.2;eher positive;2.35;196;0.0623;niedrig;negativ;stark unterbewertet;negativ;-0.061;STOXX600;9.4;0.081;0.1957;0.0418;0.3961;0.584;1;positiv;4906;202;0.0412;0.87;0.1796;1.8796;0.0766;0.0243
GB00B1FH8J72;SVT;SEVERN TRENT;Wasserversorger;Versorger;Grossbritannien ;11.06.2024;GBp;2382;eher positive;9.19;2666.24;-0.0764;niedrig;negativ;leicht unterbewertet;negativ;-0.0455;STOXX600;13.5;0.3557;0.1362;0.2319;0.0793;0.134;1;positiv;2165;132;0.061;0.76;0.5707;0.1769;0.2538;0.0513
CH0239229302;SFSN;SFS GROUP;Elektrische Komponenten;Industrie;Schweiz ;11.06.2024;CHF;123.6;positive;5.32;134.33;0.1862;mittel;positiv;fairer Preis;positiv;0.0909;STOXX600;14.7;0.1087;0.196;0.1205;0.533;0.335;4;positiv;3073;266;0.0866;3.07;0.2498;1.2066;0.128;0.0229
CH1256740924;SGSN;SGS SA;Dienstleister für Unternehmen;Industrie;Schweiz ;11.06.2024;CHF;82.96;positive;17.55;93.15;0.1436;niedrig;negativ;leicht unterbewertet;positiv;0.0154;STOXX600;19.8;0.1401;1.2048;0.1404;0.0679;0.0343;3;positiv;6622;553;0.0835;1.21;0.5064;0.9794;NULL;0.0386
GB00B62G9D36;CAPC;SHAFTESBURY CAP;Immobilienbesitz & Entwicklung;Finanzdienstleistungen;Grossbritannien ;11.06.2024;GBp;139.3;neutral;3.54;150.58;0.0087;mittel;negativ;leicht überbewertet;positiv;-0.0012;STOXX600;27.3;0.186;0.2156;4.4576;0.6672;1.2902;2;neutral;185;750;4.0541;NULL;0.2947;0.0355;4.0518;0.0266
GB00BP6MXD84;SHEL;SHELL PLC;Öl & Gas Produzenten;Energie;Holland;11.06.2024;EUR;32.69;eher positive;222.16;35.04;0.0968;niedrig;positiv;stark unterbewertet;positiv;-0.0342;STOXX600;7.2;0.0502;0.106;0.0869;0.4593;0.8725;3;neutral;278428;17908;0.0643;1.4;0.1763;0.757;0.1411;0.0403
CH1429326825;SFZN;SIEGFRIED HOLDING AG;Biotechnologie;Gesundheitswesen;Schweiz ;11.06.2024;CHF;90.3;positive;4.37;102.13;0.0506;niedrig;positiv;fairer Preis;positiv;0.0591;STOXX600;17.9;0.1582;0.1487;0.1256;0.4073;0.2078;4;positiv;1271;113;0.0889;2.47;0.282;0.683;0.1527;0.0043
DE0007236101;SIE;SIEMENS;Verbraucherelektronik;Industrie;Deutschland;11.06.2024;EUR;172.46;neutral;147.64;189.38;0.0149;mittel;negativ;stark unterbewertet;negativ;-0.0779;STOXX600;14.1;0.1163;0.1663;0.1525;0.3294;0.446;1;positiv;77769;7950;0.1022;1.35;0.2696;0.5361;0.1485;0.0297
DE000ENER6Y0;ENR;SIEMENS ENERGY AG;Equipment Alternativenergie;Energie;Deutschland;11.06.2024;EUR;23.31;eher negative;19.72;20.03;0.9425;hoch;negativ;leicht unterbewertet;positiv;-0.0333;STOXX600;15.4;1.2722;-0.5329;-0.0998;0.1775;0.8671;2;neutral;31119;-4531;-0.1456;0.83;0.0666;0.6496;-0.0969;0
DE000SHL1006;SHL;SIEMENS HEALTHINEERS;Medizinische Geräte;Gesundheitswesen;Deutschland;11.06.2024;EUR;54.94;positive;65.61;60.18;0.0445;mittel;negativ;leicht unterbewertet;positiv;0.0516;STOXX600;18.6;0.1703;0.0835;0.1119;0.3873;0.3376;3;positiv;21680;1509;0.0696;1.05;0.2626;0.4644;0.1414;0.0207
CH0435377954;SIGN;SIG GROUP N;Papierprodukte;Rohstoffe;Schweiz ;11.06.2024;CHF;16.66;neutral;7.4;19.07;-0.139;mittel;negativ;leicht unterbewertet;negativ;-0.1252;STOXX600;17.8;0.1291;0.0821;0.1315;0.4112;0.3893;3;neutral;3138;236;0.0752;0.74;0.2904;0.4481;0.2029;0.029
NL0011821392;LIGHT;SIGNIFY;Elektrische Komponenten;Industrie;Holland;11.06.2024;EUR;25.04;neutral;3.34;23.05;-0.1741;mittel;positiv;leicht unterbewertet;negativ;-0.0149;STOXX600;6.7;0.1719;0.0721;0.0902;0.3471;0.7355;2;positiv;6704;203;0.0303;1.14;0.1469;0.826;0.0662;0.0648
CH0418792922;SIKA;SIKA;Baustoffe & Einbauten;Baugewerbe & Werkstoffe;Schweiz ;11.06.2024;CHF;268.8;neutral;48.35;247.67;-0.0179;mittel;positiv;fairer Preis;positiv;-0.0268;STOXX600;25.7;0.2019;0.1794;0.1487;0.3877;0.1348;3;neutral;11239;1062;0.0945;1.23;0.3083;0.7359;0.1377;0.0143
SE0000148884;SEBA;SKANDINAVISKA ENSKILDA BANKEN A;Banken;Geldinstitute;Schweden ;11.06.2024;SEK;151.4;positive;30.45;166.81;0.0908;niedrig;positiv;stark unterbewertet;positiv;-0.0047;STOXX600;9.1;0.0338;0.1719;0.4666;0.0615;0.7799;3;positiv;174082;38116;0.219;0.79;0.1301;0.0482;NULL;0.0712
SE0000113250;SKAB;SKANSKA AB;Anlagenbau;Baugewerbe & Werkstoffe;Schweden ;11.06.2024;SEK;185.7;neutral;7.17;204.49;0.0184;mittel;positiv;leicht unterbewertet;negativ;-0.0276;STOXX600;10;0.1896;0.0889;0.0289;0.3557;0.7891;2;neutral;167168;4998;0.0299;1.56;0.085;1.058;0.0463;0.0443
SE0000108227;SKFB;SKF AB;Industriemaschinen;Industrie;Schweden ;11.06.2024;SEK;222.8;positive;9.82;258.96;0.1068;niedrig;positiv;stark unterbewertet;negativ;-0.056;STOXX600;9.7;0.0899;0.1212;0.1067;0.4713;0.615;2;positiv;103881;6395;0.0616;2.17;0.1599;0.9283;0.1029;0.0369
GB0009223206;SN.;SMITH & NEPHEW;Medizinische Geräte;Gesundheitswesen;Grossbritannien ;11.06.2024;GBp;1008.5;positive;11.41;1140.8;-0.0649;mittel;positiv;stark unterbewertet;positiv;0.0107;STOXX600;11.5;0.1183;0.0517;0.1705;0.5224;0.4352;4;positiv;4464;212;0.0475;1.77;0.2322;0.5698;0.1424;0.0318
GB00B1WY2338;SMIN;SMITHS GROUP;Sonstige Industrieprodukte;Industrie;Grossbritannien ;11.06.2024;GBp;1705;positive;7.53;1869.47;-0.0332;niedrig;negativ;leicht unterbewertet;positiv;-0.0061;STOXX600;13.6;0.1149;0.0944;0.1564;0.5474;0.4037;3;positiv;3037;225;0.0741;1.94;0.1435;0.6974;0.1185;0.0268
IT0003153415;SRG;SNAM;Gasversorger;Versorger;Italien;11.06.2024;EUR;4.33;positive;15.86;4.87;-0.07;niedrig;positiv;stark unterbewertet;positiv;-0.0152;STOXX600;11.4;0.0678;0.1487;0.3831;0.2272;0.4891;3;positiv;4244;1135;0.2674;0.73;0.3493;0.1263;0.4854;0.068
FR0000130809;GLE;SOCIETE GENERALE;Banken;Geldinstitute;Frankreich;11.06.2024;EUR;22.87;positive;18.84;29.24;-0.0481;mittel;positiv;leicht unterbewertet;negativ;-0.0818;STOXX600;3.6;0.2108;0.0304;0.1248;0.0367;3.3631;4;positiv;82526;1735;0.021;0.7;0.0869;0.0531;0.1144;0.0492
FR0000121220;SW;SODEXO;Restaurants & Bars;Reisen & Freizeit;Frankreich;11.06.2024;EUR;85.45;positive;13.59;92.29;0.179;niedrig;positiv;leicht unterbewertet;positiv;0.0437;STOXX600;13.1;0.1137;0.1748;0.041;0.2184;0.3111;4;neutral;22637;794;0.0351;1.16;0.276;1.0886;0.0553;0.0333
GB00BYZDVK82;SCT;SOFTCAT;Informatik Dienstleister;Technologie;Grossbritannien ;11.06.2024;GBp;1713;neutral;4.32;1830.64;0.2596;mittel;negativ;fairer Preis;positiv;0.074;STOXX600;24.5;0.1721;0.4455;0.1442;0.3882;0.0842;3;positiv;985;112;0.1137;1.56;0.0108;1.5212;0.1199;0.0243
CH0012549785;SOON;SONOVA HOLDING AG;Medizinische Geräte;Gesundheitswesen;Schweiz ;11.06.2024;CHF;288.1;neutral;18.42;263.5;0.0499;mittel;positiv;fairer Preis;positiv;0.0725;STOXX600;21.4;0.1603;0.2927;0.2046;0.3985;0.1382;4;positiv;3738;648;0.1734;1.37;0.3127;0.6733;0.2373;0.0161
FR0000050809;SOP;SOPRA STERIA GROUP;Informatik Dienstleister;Technologie;Frankreich;11.06.2024;EUR;212.4;positive;4.83;251.87;0.0738;mittel;negativ;stark unterbewertet;negativ;0.0016;STOXX600;9;0.1134;0.0979;0.0794;0.3092;0.4704;2;positiv;5805;184;0.0317;0.76;0.1668;0.9563;0.069;0.0253
NO0010631567;ROGG;SPAREBANK 1 SR BANK;Banken;Geldinstitute;Norwegen;11.06.2024;NOK;127.8;eher positive;3.22;142.4;-0.0085;niedrig;positiv;stark unterbewertet;negativ;-0.0805;STOXX600;7.5;0.0335;0.1414;0.2519;0.084;0.8926;2;positiv;21395;4300;0.201;0.03;0.4553;0.0591;NULL;0.0663
GB0003308607;SXS;SPECTRIS PLC.;Elektrische Komponenten;Industrie;Grossbritannien ;11.06.2024;GBp;3220;neutral;4.21;3491.13;-0.1479;mittel;negativ;leicht unterbewertet;negativ;-0.0098;STOXX600;14.4;0.1046;0.1105;0.1436;0.7239;0.3427;1;positiv;1454;145;0.0997;1.89;0.0266;0.7997;0.1397;0.0264
FR0012757854;SPIE;SPIE;Anlagenbau;Baugewerbe & Werkstoffe;Frankreich;11.06.2024;EUR;35.72;eher positive;6.64;39.69;0.2622;niedrig;negativ;leicht unterbewertet;positiv;-0.0052;STOXX600;11.6;0.1709;0.1222;0.0576;0.2133;0.4144;3;neutral;8725;239;0.0274;0.92;0.2133;0.9535;0.0612;0.0299
GB00BWFGQN14;SPX;SPIRAX-SARCO ENGIN.;Industriemaschinen;Industrie;Grossbritannien ;11.06.2024;GBp;8615;positive;8.15;10455.01;-0.1799;mittel;positiv;leicht unterbewertet;negativ;-0.0719;STOXX600;21.4;0.189;0.1587;0.1838;0.4272;0.1496;2;positiv;1683;184;0.1093;2.26;0.3538;0.6213;0.1668;0.0201
SE0000120669;SSAB;SSAB AB;Stahl;Rohstoffe;Schweden ;11.06.2024;SEK;57.66;neutral;5.59;53.31;-0.2519;mittel;positiv;stark unterbewertet;negativ;-0.083;STOXX600;7.7;0.0032;0.192;0.1447;0.6294;1.2369;2;neutral;119519;13029;0.109;2.68;0.0782;1.1083;0.1398;0.0517
GB0007908733;SSE;SSE;Stromversorger;Versorger;Grossbritannien ;11.06.2024;GBp;1770;positive;24.76;1975;-0.0463;niedrig;positiv;stark unterbewertet;positiv;-0.0165;STOXX600;9.3;0.071;-0.0184;0.1876;0.3163;0.4446;3;positiv;12491;-158;-0.0126;1.21;0.3361;0.4603;0.0386;0.037
GB0007669376;STJ;ST JAMES'S;Lebensversicherungen;Versicherungen;Grossbritannien ;11.06.2024;GBp;508;neutral;3.58;465.12;-0.2569;hoch;positiv;stark unterbewertet;positiv;0.0545;STOXX600;7.4;0.0297;-0.0103;0.0255;0.0057;0.2639;4;positiv;18991;-10;-0.0005;3.31;0.0018;0.1102;0.0015;0.0354
GB0004082847;STAN;STANDARD CHARTERED;Banken;Geldinstitute;Grossbritannien ;11.06.2024;GBp;721.2;neutral;24.33;802.5;0.0819;mittel;negativ;leicht unterbewertet;negativ;-0.0627;STOXX600;4.2;0.1106;0.072;0.2728;0.054;1.9834;1;positiv;30522;2510;0.0822;2.17;0.1304;0.0473;0.1105;0.0356
NL00150001Q9;STLA;STELLANTIS;Fahrzeugbau;Automobile & Zubehör;Italien;11.06.2024;EUR;20.07;neutral;65.55;22.75;-0.0508;mittel;negativ;leicht unterbewertet;negativ;-0.0034;STOXX600;3.8;0.0153;0.2276;0.1282;0.4042;1.2777;1;neutral;189544;18596;0.0981;1.24;0.099;0.9377;0.1379;0.0772
NL0000226223;STM;STMICROELECTRONICS;Halbleiter;Technologie;Frankreich;11.06.2024;EUR;40.4;eher positive;39.69;44.75;-0.1071;mittel;negativ;stark unterbewertet;positiv;0.0796;STOXX600;12.4;0.1495;0.2572;0.2755;0.6841;0.3708;3;positiv;15989;3895;0.2436;3.17;0.1108;0.7223;NULL;0.0058
FI0009005961;STERV;STORA ENSO OYJ;Papierprodukte;Rohstoffe;Finnland;11.06.2024;EUR;12.52;neutral;10.74;11.55;-0.0008;mittel;positiv;leicht unterbewertet;negativ;-0.0391;STOXX600;10.7;0.4076;-0.0325;-0.071;0.5293;1.4322;2;neutral;9396;-357;-0.038;1.74;0.2142;0.4527;NULL;0.0275
NO0003053605;STB;STOREBRAND;Lebensversicherungen;Versicherungen;Norwegen;11.06.2024;NOK;108.5;positive;4.75;120.55;0.205;niedrig;positiv;stark unterbewertet;positiv;-0.0167;STOXX600;9.8;0.0937;0.115;0.0909;0.0325;0.7231;3;positiv;73853;3350;0.0454;0.17;0.0603;0.0824;NULL;0.0439
CH1175448666;STMN;STRAUMANN HLDG.;Medizinische Geräte;Gesundheitswesen;Schweiz ;11.06.2024;CHF;113.95;eher negative;20.54;103.88;-0.1597;hoch;positiv;leicht überbewertet;negativ;-0.0378;STOXX600;26.7;0.2174;0.134;0.1553;0.5408;0.0849;1;positiv;2412;246;0.102;1.95;0.1223;0.7103;0.156;0.0088
LU0075646355;SUBC;SUBSEA 7;Bohranlagen & Dienstleistungen;Energie;Norwegen;11.06.2024;NOK;188.1;positive;5.22;215.16;0.2692;niedrig;positiv;leicht unterbewertet;positiv;0.0126;STOXX600;8.8;1.8481;0.0037;0.0388;0.534;0.986;4;neutral;63145;163;0.0026;1.1;0.125;0.768;0.0926;0.0326
CH0038388911;SUN;SULZER AG;Industriemaschinen;Industrie;Schweiz ;11.06.2024;CHF;122.8;positive;4.65;134.02;0.4296;niedrig;negativ;stark unterbewertet;positiv;0.03;STOXX600;13.3;0.1152;0.2092;0.101;0.2469;0.3772;3;positiv;3282;229;0.0698;1.25;0.1948;0.7397;0.1028;0.0328
SE0007100599;SHBA;SV. HANDELSBANKEN AB;Banken;Geldinstitute;Schweden ;11.06.2024;SEK;99.32;neutral;18.71;108.95;-0.0926;mittel;negativ;stark unterbewertet;negativ;0.0171;STOXX600;9.8;0.0114;0.1419;0.4774;0.058;0.9635;2;positiv;175680;29106;0.1657;0.69;0.294;0.0497;0.1756;0.0991
SE0000112724;SCAB;SVENSKA CELLULOSA;Produkte für den privaten Bedarf;Privat- & Haushaltswaren;Schweden ;11.06.2024;SEK;153.05;eher positive;10.46;175.49;0.0129;niedrig;positiv;leicht unterbewertet;negativ;-0.0674;STOXX600;17.1;0.1754;0.0352;0.1441;0.7049;1.0819;2;neutral;18081;3675;0.2033;1.38;0.0776;0.1222;0.3111;0.0203
SE0014960373;SWECA;SWECO AB;Dienstleister für Unternehmen;Industrie;Schweden ;11.06.2024;SEK;147.8;positive;4.94;161.43;0.094;mittel;positiv;fairer Preis;positiv;0.1853;STOXX600;18.9;0.1703;0.1574;0.0853;0.4151;0.2389;4;positiv;28523;1667;0.0584;1.12;0.1724;1.118;0.1059;0.0221
SE0000242455;SWEDA;SWEDBANK AB;Banken;Geldinstitute;Schweden ;11.06.2024;SEK;216;eher positive;23.07;239.05;0.0625;niedrig;negativ;stark unterbewertet;positiv;-0.0088;STOXX600;8.3;0.0222;0.1717;0.5809;0.0696;0.8693;2;positiv;138536;34128;0.2463;1.1;0.1995;0.0485;0.2602;0.078
SE0000872095;SOBI;SWEDISH ORPHAN BIOVITRUM;Pharmaka;Gesundheitswesen;Schweden ;11.06.2024;SEK;268.8;positive;8.86;320.83;0.0067;niedrig;positiv;leicht unterbewertet;negativ;-0.06;STOXX600;13;0.2654;0.0711;0.2056;0.4575;0.3733;2;positiv;22124;2409;0.1089;0.66;0.1557;0.2989;0.2535;0
CH0014852781;SLHN;SWISS LIFE HOLDING;Lebensversicherungen;Versicherungen;Schweiz ;11.06.2024;CHF;628.6;positive;20.64;679.92;0.0764;niedrig;positiv;stark unterbewertet;positiv;0.0266;STOXX600;13.9;0.1008;0.1444;0.114;0.0345;0.4456;4;positiv;15105;1083;0.0717;0.06;0.0225;0.0695;NULL;0.0586
CH0008038389;SPSN;SWISS PRIME SITE;Immobilienbesitz & Entwicklung;Finanzdienstleistungen;Schweiz ;11.06.2024;CHF;82.8;neutral;7.23;87.75;-0.0785;niedrig;negativ;leicht überbewertet;negativ;-0.026;STOXX600;23.1;0.0759;0.0138;0.6123;0.4745;0.9484;0;neutral;659;90;0.1366;NULL;0.3757;0.0478;0.1507;0.0419
CH0126881561;SREN;SWISS RE;Rückversicherungen;Versicherungen;Schweiz ;11.06.2024;CHF;111.5;positive;36.17;121.45;0.1791;niedrig;positiv;leicht unterbewertet;positiv;0.0581;STOXX600;7.9;0.0896;0.2125;0.0998;0.0931;0.4949;4;positiv;44430;2888;0.065;0.41;0.0491;0.3043;0.065;0.0603
CH0008742519;SCMN;SWISSCOM;Integrale Telekommunikation;Telekommunikation;Schweiz ;11.06.2024;CHF;499;eher positive;29;537.92;-0.0138;niedrig;positiv;fairer Preis;negativ;0.0027;STOXX600;15.8;0.0726;0.1473;0.2079;0.4695;0.4433;2;positiv;11072;1711;0.1545;0.79;0.2681;0.4474;0.3656;0.0441
CH0010675863;SQN;SWISSQUOTE GROUP;Wertpapierdienstleistungen;Finanzdienstleistungen;Schweiz ;11.06.2024;CHF;290;eher positive;4.82;304.5;0.4174;niedrig;negativ;stark unterbewertet;positiv;0.099;STOXX600;13.1;0.1347;0.2422;0.4421;0.0902;0.2956;3;neutral;589;218;0.3701;NULL;0.0013;0.0591;NULL;0.0193
DK0010311471;SYDB;SYDBANK;Banken;Geldinstitute;Dänemark;11.06.2024;DKK;345.6;eher positive;2.62;398.58;0.1771;niedrig;negativ;stark unterbewertet;negativ;-0.0285;STOXX600;6.5;0.0147;0.2205;0.4972;0.0808;0.9329;1;positiv;9570;3297;0.3445;0.08;0.0704;0.0517;0.359;0.0809
BE0974464977;SYENS;SYENSQO;Biotechnologie;Gesundheitswesen;Belgien;11.06.2024;EUR;93.3;neutral;10.49;85.8;0.018;mittel;negativ;leicht unterbewertet;positiv;0.0164;STOXX600;11.4;0.0981;0.0273;0.1307;0.5414;0.713;3;positiv;6834;193;0.0282;2.05;0.2031;0.5232;0.1188;0.0179
DE000SYM9999;SY1;SYMRISE;Spezialitäten-Chemie;Chemie;Deutschland;11.06.2024;EUR;111.1;eher positive;16.51;118.38;0.115;niedrig;positiv;fairer Preis;positiv;0.1081;STOXX600;26.3;0.2223;0.0938;0.1139;0.4525;0.2607;4;neutral;4753;340;0.0715;2.88;0.311;0.5922;0.1325;0.0112
DE0008303504;TEG;TAG IMMOBILIEN;Immobilienbesitz & Entwicklung;Finanzdienstleistungen;Deutschland;11.06.2024;EUR;13.29;neutral;2.57;12.06;0.0072;mittel;positiv;fairer Preis;negativ;-0.024;STOXX600;13.1;0.0755;-0.1376;0.2056;0.3926;1.246;2;neutral;1335;-397;-0.2974;NULL;0.3984;0.1817;-0.2884;0.0362
DE000TLX1005;TLX;TALANX AG;Universalversicherungen;Versicherungen;Deutschland;11.06.2024;EUR;73.95;positive;20.66;80.54;0.1439;niedrig;positiv;stark unterbewertet;positiv;0.0669;STOXX600;8.6;0.0949;0.1513;0.0731;0.0594;0.6258;4;positiv;49064;1581;0.0322;0.08;0.0454;0.2789;NULL;0.0356
GB00BP92CJ43;TATE;TATE & LYLE;Nahrungsmittel;Nahrungsmittel & Getränke;Grossbritannien ;11.06.2024;GBp;673.5;positive;3.45;742.35;0.022;niedrig;negativ;stark unterbewertet;positiv;0.0052;STOXX600;10.5;0.0863;0.1598;0.1336;0.4743;0.3811;3;positiv;1751;190;0.1085;2.24;0.2361;0.6984;0.1628;0.0312
GB0008782301;TWW;TAYLOR WIMPEY;Eigenheimbau;Privat- & Haushaltswaren;Grossbritannien ;11.06.2024;GBp;148.25;positive;6.75;164.52;0.0082;niedrig;negativ;stark unterbewertet;positiv;0.0341;STOXX600;12.6;0.1316;0.0772;0.1385;0.7231;0.8708;3;neutral;3515;349;0.0993;5.37;0.0189;0.5619;0.1029;0.0643
CH0012100191;TECN;TECAN GROUP AG;Medizinische Geräte;Gesundheitswesen;Schweiz ;11.06.2024;CHF;319.2;neutral;4.5;346.35;-0.0705;mittel;positiv;leicht überbewertet;negativ;-0.0266;STOXX600;23.7;0.1508;0.0979;0.1209;0.6375;0.3073;1;positiv;1074;132;0.1229;2.86;0.1436;0.5077;0.1888;0.01
NL0014559478;TE;TECHNIP ENERGIES;Bohranlagen & Dienstleistungen;Energie;Frankreich;11.06.2024;EUR;21.48;neutral;4.21;24.02;0.0151;mittel;positiv;leicht unterbewertet;negativ;-0.0548;STOXX600;8.1;0.1185;0.1566;0.0992;0.2159;0.5057;2;neutral;6004;297;0.0495;1.03;0.0909;0.684;0.0652;0.0303
SE0005190238;TEL2B;TELE2 AB;Integrale Telekommunikation;Telekommunikation;Schweden ;11.06.2024;SEK;102.3;positive;6.82;112.9;0.1821;niedrig;positiv;stark unterbewertet;positiv;0.0184;STOXX600;14.7;0.1143;0.1638;0.1988;0.3448;0.3934;4;positiv;29099;3731;0.1282;0.65;0.3852;0.4405;0.3396;0.0689
IT0003497168;TIT;TELECOM ITALIA;Integrale Telekommunikation;Telekommunikation;Italien;11.06.2024;EUR;0.23;neutral;5.38;0.21;-0.2264;hoch;positiv;leicht unterbewertet;negativ;0.0129;STOXX600;2.6;78.3205;-0.1056;0.0932;0.2195;3.0488;3;positiv;16296;-1441;-0.0884;0.62;0.412;0.2622;0.21;0
ES0178430E18;TEF;TELEFONICA;Integrale Telekommunikation;Telekommunikation;Spanien;11.06.2024;EUR;4.28;positive;26.27;4.71;0.2105;niedrig;negativ;leicht unterbewertet;positiv;0.0476;STOXX600;13.2;0.3553;-0.0801;0.0875;0.1371;0.7176;3;positiv;40652;-1146;-0.0282;0.84;0.4564;0.3897;NULL;0.0701
NO0010063308;TEL;TELENOR;Mobile Kommunikation;Telekommunikation;Norwegen;11.06.2024;NOK;123.4;positive;16.31;137.39;0.0583;niedrig;positiv;stark unterbewertet;positiv;-0.0163;STOXX600;11.7;0.0644;-0.0753;0.0825;0.2953;0.3993;3;positiv;80452;-4856;-0.0604;0.86;0.407;0.3684;0.1575;0.0782
FR0000051807;TEP;TELEPERFORMANCE;Informatik Dienstleister;Technologie;Frankreich;11.06.2024;EUR;99.32;neutral;6.65;90.14;-0.2479;hoch;positiv;leicht unterbewertet;positiv;0.0104;STOXX600;5.6;0.1161;0.1422;0.1212;0.36;0.5279;4;positiv;8345;602;0.0721;1.33;0.3758;0.71;0.1472;0.0454
SE0000667925;TELIA1;TELIA COMPANY AB;Mobile Kommunikation;Telekommunikation;Finnland;11.06.2024;EUR;2.38;positive;9.91;2.65;0.0295;niedrig;negativ;stark unterbewertet;positiv;0.0818;STOXX600;15.5;0.124;0.0055;0.0549;0.2361;0.5285;3;positiv;7736;26;0.0034;0.99;0.4349;0.3803;NULL;0.0723
CH0012453913;TEMN;TEMENOS AG;Software;Technologie;Schweiz ;11.06.2024;CHF;59.6;neutral;4.85;54.27;-0.238;hoch;negativ;leicht unterbewertet;positiv;0.1023;STOXX600;16.6;0.1316;0.2109;0.2245;0.2931;0.1012;3;positiv;899;121;0.1346;0.49;0.2448;0.459;0.2658;0.0204
LU2598331598;TEN;TENARIS;Stahl;Rohstoffe;Italien;11.06.2024;EUR;14.95;eher positive;19.04;16.96;-0.0505;niedrig;negativ;fairer Preis;negativ;-0.035;STOXX600;8.5;0.0012;0.2377;0.3123;0.7989;0.8292;1;neutral;13753;3624;0.2635;3.62;0.0069;0.7206;0.3004;0.04
IT0003242622;TRN;TERNA RETE ELETTRICA NAZ;Stromversorger;Versorger;Italien;11.06.2024;EUR;7.62;positive;16.73;8.55;0.0087;niedrig;positiv;leicht unterbewertet;positiv;-0.0253;STOXX600;14.5;0.0937;0.1659;0.4713;0.2273;0.3521;3;positiv;3123;885;0.2834;0.66;0.441;0.133;0.5387;0.0486
GB00BLGZ9862;TSCO;TESCO;Nahrungsmittel;Einzel- & Grosshandel;Grossbritannien ;11.06.2024;GBp;302.3;positive;26.87;335.61;0.0406;niedrig;positiv;stark unterbewertet;positiv;0.0023;STOXX600;9.7;0.0965;0.0607;0.0438;0.2653;0.6828;4;positiv;65762;743;0.0113;0.72;0.2756;1.4255;0.0371;0.0439
FR0000121329;HO;THALES;Luftfahrt & Verteidigung;Industrie;Frankreich;11.06.2024;EUR;165.1;positive;38.18;187.6;0.2325;niedrig;negativ;stark unterbewertet;positiv;0.01;STOXX600;15.6;0.2182;0.1498;0.0966;0.1761;0.243;3;positiv;18428;1023;0.0555;0.87;0.1475;0.4751;0.1122;0.0222
CH0012255151;UHR;THE SWATCH GROUP;Bekleidung &  Accessoires;Privat- & Haushaltswaren;Schweiz ;11.06.2024;CHF;187;eher positive;10.77;212.32;-0.182;niedrig;negativ;stark unterbewertet;negativ;-0.0074;STOXX600;10.4;0.0976;0.0712;0.1449;0.8572;1.8471;1;neutral;7888;869;0.1102;8.61;0.0001;0.5544;0.1596;0.0384
SE0006422390;THULE;THULE GROUP;Freizeitprodukte ;Privat- & Haushaltswaren;Schweden ;11.06.2024;SEK;319.4;positive;3.2;376.63;0.1636;mittel;positiv;leicht unterbewertet;positiv;-0.0063;STOXX600;19.9;0.1717;0.1605;0.167;0.6246;0.236;3;neutral;9132;1099;0.1203;2.49;0.1858;0.8328;NULL;0.0314
DE0007500001;TKA;THYSSENKRUPP;Stahl;Rohstoffe;Deutschland;11.06.2024;EUR;4.19;neutral;2.85;3.97;-0.3363;mittel;positiv;leicht unterbewertet;negativ;-0.1312;STOXX600;3;0.526;-0.175;-0.0209;0.3348;2.6316;2;neutral;37536;-2072;-0.0552;1.83;0.0371;1.0617;0.0279;0.0358
NO0012470089;TOM;TOMRA SYSTEMS;Industriemaschinen;Industrie;Norwegen;11.06.2024;NOK;136.5;eher negative;3.81;121.46;0.1057;hoch;negativ;stark unterbewertet;negativ;-0.028;STOXX600;22.3;0.2407;0.121;0.0794;0.402;0.1819;1;positiv;14756;803;0.0544;1.49;0.251;0.8936;0.1296;0.0174
FR0000120271;TTE;TOTALENERGIES;Öl & Gas Produzenten;Energie;Frankreich;11.06.2024;EUR;64.1;eher positive;163.19;71.27;0.0406;niedrig;positiv;stark unterbewertet;negativ;-0.06;STOXX600;7.1;0.0383;0.1871;0.1668;0.4116;0.7296;2;neutral;202518;19780;0.0977;1.12;0.1427;0.7887;0.1608;0.0509
JE00BMDZN391;TLPR;TP ICAP GROUP;Wertpapierdienstleistungen;Finanzdienstleistungen;Grossbritannien ;11.06.2024;GBp;205.5;eher positive;2.03;239.1;0.0522;niedrig;negativ;leicht unterbewertet;negativ;-0.0676;STOXX600;6.4;0.0561;0.0361;0.1211;0.33;1.3699;1;neutral;2205;74;0.0336;NULL;0.1558;0.3553;0.0866;0.0736
