ISIN;Ticker;Name;Sektor;Industrie;Land;Datum;Währung;Schlusskurs;Gesamteindruck;Marktkapitalisierung (in Milliarden USD);Zielpreis;Performance dieses Jahr;Sensitivität;Gewinnrevisionen;Potenzial;Mittelfristige Technische Trend;4 Wochen (Relative) Performance;Vergleichsindex;KGV;Langfristiges Wachstum;Eigenkapitalrendite;Operative Gewinnmarge;Eigenmittel;Buchwert zu Preis;Anzahl Sterne;Gesamteindruck Marktumfeld;Umsatz  (in Mio);Reingewinn (in Mio);Reingewinn;Current Ratio;Langfristiges Fremdkapital;Umsatz zu Aktien;Cash flow zu Umsatz;Erwartete Dividende
SE0000163594;SECUB;SECURITAS AB;Dienstleister für Unternehmen;Industrie;Schweden ;09.07.2024;SEK;104.4;eher positive;5.78;117.5;0.059;niedrig;negativ;leicht unterbewertet;negativ;-0.0166;STOXX600;8.9;0.4015;0.035;0.0629;0.3104;0.6818;1;negativ;157249;1285;0.0082;1.03;0.2962;1.33;0.0347;0.0427
GB00B5ZN1N88;SGRO;SEGRO;Immobilien Investments;Finanzdienstleistungen;Grossbritannien ;09.07.2024;GBp;906.2;neutral;15.58;975.21;0.0223;mittel;positiv;fairer Preis;positiv;0.0238;STOXX600;22.9;0.1479;-0.0232;0.7904;0.6301;0.9995;4;positiv;749;-253;-0.3378;NULL;0.309;0.0433;-0.3298;0.0339
GB0007973794;SRP;SERCO GROUP PLC.;Dienstleister für Unternehmen;Industrie;Grossbritannien ;09.07.2024;GBp;180.3;eher positive;2.46;192.69;0.1123;niedrig;positiv;stark unterbewertet;positiv;0.054;STOXX600;9;0.0853;0.1957;0.0418;0.3961;0.584;4;negativ;4906;202;0.0412;0.87;0.1796;1.8796;0.0766;0.0241
GB00B1FH8J72;SVT;SEVERN TRENT;Wasserversorger;Versorger;Grossbritannien ;09.07.2024;GBp;2564;positive;9.6;2742.51;-0.0058;niedrig;positiv;leicht unterbewertet;positiv;0.0864;STOXX600;12.6;0.2647;0.1362;0.2319;0.0793;0.134;4;neutral;2165;132;0.061;0.76;0.5707;0.1769;0.2538;0.0477
CH0239229302;SFSN;SFS GROUP;Elektrische Komponenten;Industrie;Schweiz ;09.07.2024;CHF;120.2;neutral;5.23;128.69;0.1536;mittel;negativ;leicht unterbewertet;positiv;0.0013;STOXX600;14.9;0.1139;0.196;0.1205;0.533;0.335;3;negativ;3073;266;0.0866;3.07;0.2498;1.2066;0.128;0.0233
CH1256740924;SGSN;SGS SA;Dienstleister für Unternehmen;Industrie;Schweiz ;09.07.2024;CHF;80.56;eher positive;17.04;89.01;0.1106;niedrig;negativ;leicht unterbewertet;negativ;-0.0173;STOXX600;19.3;0.1386;1.2048;0.1404;0.0679;0.0343;1;negativ;6622;553;0.0835;1.21;0.5064;0.9794;NULL;0.0397
GB00B62G9D36;CAPC;SHAFTESBURY CAP;Immobilienbesitz & Entwicklung;Finanzdienstleistungen;Grossbritannien ;09.07.2024;GBp;142.4;neutral;3.64;153.44;0.0311;mittel;negativ;leicht überbewertet;positiv;0.0155;STOXX600;28.3;0.1914;0.2156;4.4576;0.6672;1.2902;2;positiv;185;750;4.0541;NULL;0.2947;0.0355;4.0518;0.0272
GB00BP6MXD84;SHEL;SHELL PLC;Öl & Gas Produzenten;Energie;Holland;09.07.2024;EUR;33.56;eher positive;228.37;35.56;0.1262;niedrig;negativ;stark unterbewertet;positiv;0.0604;STOXX600;8.1;0.0525;0.106;0.0869;0.4593;0.8725;3;neutral;278428;17908;0.0643;1.4;0.1763;0.757;0.1411;0.0393
CH1429326825;SFZN;SIEGFRIED HOLDING AG;Biotechnologie;Gesundheitswesen;Schweiz ;09.07.2024;CHF;98.4;eher positive;4.71;103.32;0.1449;niedrig;positiv;leicht überbewertet;positiv;0.0817;STOXX600;20;0.1653;0.1487;0.1256;0.4073;0.2078;3;positiv;1271;113;0.0889;2.47;0.282;0.683;0.1527;0.004
DE0007236101;SIE;SIEMENS;Verbraucherelektronik;Industrie;Deutschland;09.07.2024;EUR;173.26;neutral;151.12;187.89;0.0197;mittel;positiv;stark unterbewertet;positiv;0.0157;STOXX600;13.9;0.1198;0.1663;0.1525;0.3294;0.446;4;negativ;77769;7950;0.1022;1.35;0.2696;0.5361;0.1485;0.0299
DE000ENER6Y0;ENR;SIEMENS ENERGY AG;Equipment Alternativenergie;Energie;Deutschland;09.07.2024;EUR;26.62;eher negative;22.72;22.95;1.2183;hoch;negativ;leicht unterbewertet;positiv;0.1789;STOXX600;15;0.692;-0.5329;-0.0998;0.1775;0.8671;3;neutral;31119;-4531;-0.1456;0.83;0.0666;0.6496;-0.0969;0
DE000SHL1006;SHL;SIEMENS HEALTHINEERS;Medizinische Geräte;Gesundheitswesen;Deutschland;09.07.2024;EUR;53.54;eher positive;64.46;58.39;0.0179;niedrig;positiv;leicht unterbewertet;negativ;-0.0058;STOXX600;18;0.1681;0.0835;0.1119;0.3873;0.3376;2;positiv;21680;1509;0.0696;1.05;0.2626;0.4644;0.1414;0.0216
CH0435377954;SIGN;SIG GROUP N;Papierprodukte;Rohstoffe;Schweiz ;09.07.2024;CHF;17.3;neutral;7.5;18.79;-0.1059;mittel;negativ;leicht unterbewertet;positiv;0.0139;STOXX600;18.6;0.1319;0.0821;0.1315;0.4112;0.3893;3;neutral;3138;236;0.0752;0.74;0.2904;0.4481;0.2029;0.0283
NL0011821392;LIGHT;SIGNIFY;Elektrische Komponenten;Industrie;Holland;09.07.2024;EUR;24.04;neutral;3.28;22.13;-0.2071;mittel;negativ;leicht unterbewertet;negativ;-0.0026;STOXX600;6.9;0.1629;0.0721;0.0902;0.3471;0.7355;1;negativ;6704;203;0.0303;1.14;0.1469;0.826;0.0662;0.0676
CH0418792922;SIKA;SIKA;Baustoffe & Einbauten;Baugewerbe & Werkstoffe;Schweiz ;09.07.2024;CHF;257.6;neutral;46.2;238.08;-0.0588;mittel;negativ;fairer Preis;negativ;-0.0266;STOXX600;24.6;0.1965;0.1794;0.1487;0.3877;0.1348;1;neutral;11239;1062;0.0945;1.23;0.3083;0.7359;0.1377;0.0149
SE0000148884;SEBA;SKANDINAVISKA ENSKILDA BANKEN A;Banken;Geldinstitute;Schweden ;09.07.2024;SEK;153.05;positive;30.89;169.93;0.1027;niedrig;negativ;stark unterbewertet;positiv;0.0264;STOXX600;9.4;0.035;0.1719;0.4666;0.0615;0.7799;3;positiv;174082;38116;0.219;0.79;0.1301;0.0482;NULL;0.0664
SE0000113250;SKAB;SKANSKA AB;Anlagenbau;Baugewerbe & Werkstoffe;Schweden ;09.07.2024;SEK;192.65;eher positive;7.6;214.11;0.0565;niedrig;positiv;leicht unterbewertet;negativ;0.0689;STOXX600;10.5;0.1822;0.0889;0.0289;0.3557;0.7891;3;neutral;167168;4998;0.0299;1.56;0.085;1.058;0.0463;0.0429
SE0000108227;SKFB;SKF AB;Industriemaschinen;Industrie;Schweden ;09.07.2024;SEK;206.3;eher positive;9.17;236.92;0.0248;niedrig;negativ;stark unterbewertet;negativ;-0.063;STOXX600;9.9;0.0904;0.1212;0.1067;0.4713;0.615;1;negativ;103881;6395;0.0616;2.17;0.1599;0.9283;0.1029;0.04
GB0009223206;SN.;SMITH & NEPHEW;Medizinische Geräte;Gesundheitswesen;Grossbritannien ;09.07.2024;GBp;1078;positive;11.85;1148.07;-0.0005;mittel;negativ;stark unterbewertet;positiv;0.061;STOXX600;12.3;0.1241;0.0517;0.1705;0.5224;0.4352;3;positiv;4464;212;0.0475;1.77;0.2322;0.5698;0.1424;0.0299
GB00B1WY2338;SMIN;SMITHS GROUP;Sonstige Industrieprodukte;Industrie;Grossbritannien ;09.07.2024;GBp;1699;eher positive;7.45;1822.49;-0.0366;niedrig;negativ;leicht unterbewertet;positiv;0.0034;STOXX600;13.8;0.1128;0.0944;0.1564;0.5474;0.4037;2;negativ;3037;225;0.0741;1.94;0.1435;0.6974;0.1185;0.027
IT0003153415;SRG;SNAM;Gasversorger;Versorger;Italien;09.07.2024;EUR;4.21;eher positive;15.19;4.5;-0.0954;niedrig;positiv;stark unterbewertet;negativ;0.0223;STOXX600;10.9;0.0657;0.1487;0.3831;0.2272;0.4891;3;neutral;4244;1135;0.2674;0.73;0.3493;0.1263;0.4854;0.0701
FR0000130809;GLE;SOCIETE GENERALE;Banken;Geldinstitute;Frankreich;09.07.2024;EUR;22.86;neutral;18.43;25.43;-0.0487;mittel;positiv;leicht unterbewertet;negativ;-0.0991;STOXX600;3.6;0.2013;0.0304;0.1248;0.0367;3.3631;2;positiv;82526;1735;0.021;0.7;0.0869;0.0531;0.1144;0.0509
FR0000121220;SW;SODEXO;Restaurants & Bars;Reisen & Freizeit;Frankreich;09.07.2024;EUR;78.95;eher positive;12.7;89.12;0.0893;niedrig;negativ;stark unterbewertet;negativ;-0.0778;STOXX600;12.5;0.1078;0.1748;0.041;0.2184;0.3111;1;positiv;22637;794;0.0351;1.16;0.276;1.0886;0.0553;0.0365
GB00BYZDVK82;SCT;SOFTCAT;Informatik Dienstleister;Technologie;Grossbritannien ;09.07.2024;GBp;1624;neutral;4.17;1783.7;0.1941;mittel;negativ;fairer Preis;negativ;-0.0233;STOXX600;22.7;0.169;0.4455;0.1442;0.3882;0.0842;1;positiv;985;112;0.1137;1.56;0.0108;1.5212;0.1199;0.0245
CH0012549785;SOON;SONOVA HOLDING AG;Medizinische Geräte;Gesundheitswesen;Schweiz ;09.07.2024;CHF;272.4;neutral;17.57;251.15;-0.0073;mittel;positiv;fairer Preis;positiv;-0.0183;STOXX600;19.9;0.1533;0.2927;0.2046;0.3985;0.1382;3;positiv;3738;648;0.1734;1.37;0.3127;0.6733;0.2373;0.0171
FR0000050809;SOP;SOPRA STERIA GROUP;Informatik Dienstleister;Technologie;Frankreich;09.07.2024;EUR;185.8;positive;4.29;234.27;-0.0607;mittel;positiv;leicht unterbewertet;negativ;-0.1383;STOXX600;7.7;0.1049;0.0979;0.0794;0.3092;0.4704;2;positiv;5805;184;0.0317;0.76;0.1668;0.9563;0.069;0.0297
NO0010631567;ROGG;SPAREBANK 1 SR BANK;Banken;Geldinstitute;Norwegen;09.07.2024;NOK;128.8;eher positive;3.31;141.31;-0.0008;niedrig;negativ;stark unterbewertet;negativ;-0.0003;STOXX600;8;0.0353;0.1414;0.2519;0.084;0.8926;1;positiv;21395;4300;0.201;0.03;0.4553;0.0591;NULL;0.0661
GB0003308607;SXS;SPECTRIS PLC.;Elektrische Komponenten;Industrie;Grossbritannien ;09.07.2024;GBp;2892;neutral;3.69;3233.46;-0.2347;mittel;negativ;stark unterbewertet;negativ;-0.099;STOXX600;13.6;0.1064;0.1105;0.1436;0.7239;0.3427;1;negativ;1454;145;0.0997;1.89;0.0266;0.7997;0.1397;0.0294
FR0012757854;SPIE;SPIE;Anlagenbau;Baugewerbe & Werkstoffe;Frankreich;09.07.2024;EUR;35.76;eher positive;6.53;39.12;0.2636;niedrig;positiv;leicht unterbewertet;positiv;-0.033;STOXX600;11.8;0.1638;0.1222;0.0576;0.2133;0.4144;3;neutral;8725;239;0.0274;0.92;0.2133;0.9535;0.0612;0.0302
GB00BWFGQN14;SPX;SPIRAX-SARCO ENGIN.;Industriemaschinen;Industrie;Grossbritannien ;09.07.2024;GBp;8445;neutral;8.05;9184.58;-0.1961;mittel;positiv;fairer Preis;negativ;-0.0195;STOXX600;20.8;0.1847;0.1587;0.1838;0.4272;0.1496;2;negativ;1683;184;0.1093;2.26;0.3538;0.6213;0.1668;0.0205
SE0000120669;SSAB;SSAB AB;Stahl;Rohstoffe;Schweden ;09.07.2024;SEK;57.26;neutral;5.53;52.8;-0.2571;mittel;negativ;stark unterbewertet;negativ;0.0037;STOXX600;7.9;0.0019;0.192;0.1447;0.6294;1.2369;1;neutral;119519;13029;0.109;2.68;0.0782;1.1083;0.1398;0.0504
GB0007908733;SSE;SSE;Stromversorger;Versorger;Grossbritannien ;09.07.2024;GBp;1825;positive;25.42;2010.5;-0.0167;niedrig;positiv;stark unterbewertet;positiv;0.0438;STOXX600;9.8;0.0739;-0.0184;0.1876;0.3163;0.4446;4;neutral;12491;-158;-0.0126;1.21;0.3361;0.4603;0.0386;0.0361
GB0007669376;STJ;ST JAMES'S;Lebensversicherungen;Versicherungen;Grossbritannien ;09.07.2024;GBp;546.5;neutral;3.9;495.32;-0.2006;hoch;negativ;leicht unterbewertet;positiv;0.0714;STOXX600;8.2;0.0278;-0.0103;0.0255;0.0057;0.2639;3;positiv;18991;-10;-0.0005;3.31;0.0018;0.1102;0.0015;0.0329
GB0004082847;STAN;STANDARD CHARTERED;Banken;Geldinstitute;Grossbritannien ;09.07.2024;GBp;709.2;neutral;23.17;786.47;0.0639;mittel;negativ;leicht unterbewertet;negativ;-0.0268;STOXX600;4.3;0.1103;0.072;0.2728;0.054;1.9834;1;positiv;30522;2510;0.0822;2.17;0.1304;0.0473;0.1105;0.036
NL00150001Q9;STLA;STELLANTIS;Fahrzeugbau;Automobile & Zubehör;Italien;09.07.2024;EUR;18.07;neutral;57.78;20.75;-0.1457;mittel;negativ;leicht unterbewertet;negativ;-0.0826;STOXX600;3.4;0.0185;0.2276;0.1282;0.4042;1.2777;1;negativ;189544;18596;0.0981;1.24;0.099;0.9377;0.1379;0.0849
NL0000226223;STM;STMICROELECTRONICS;Halbleiter;Technologie;Frankreich;09.07.2024;EUR;38.22;eher positive;37.88;43.46;-0.1554;mittel;positiv;stark unterbewertet;negativ;-0.0525;STOXX600;10.4;0.148;0.2572;0.2755;0.6841;0.3708;2;positiv;15989;3895;0.2436;3.17;0.1108;0.7223;NULL;0.0062
FI0009005961;STERV;STORA ENSO OYJ;Papierprodukte;Rohstoffe;Finnland;09.07.2024;EUR;12.47;neutral;10.77;11.49;-0.004;mittel;negativ;leicht unterbewertet;negativ;-0.0014;STOXX600;11.4;0.3989;-0.0325;-0.071;0.5293;1.4322;1;neutral;9396;-357;-0.038;1.74;0.2142;0.4527;NULL;0.0274
NO0003053605;STB;STOREBRAND;Lebensversicherungen;Versicherungen;Norwegen;09.07.2024;NOK;107.5;eher positive;4.55;118.26;0.1939;niedrig;negativ;stark unterbewertet;positiv;-0.0279;STOXX600;10.3;0.0897;0.115;0.0909;0.0325;0.7231;2;positiv;73853;3350;0.0454;0.17;0.0603;0.0824;NULL;0.0446
CH1175448666;STMN;STRAUMANN HLDG.;Medizinische Geräte;Gesundheitswesen;Schweiz ;09.07.2024;CHF;117.75;eher negative;20.95;100.87;-0.1316;hoch;negativ;leicht überbewertet;positiv;0.0311;STOXX600;28.3;0.2224;0.134;0.1553;0.5408;0.0849;2;positiv;2412;246;0.102;1.95;0.1223;0.7103;0.156;0.0086
LU0075646355;SUBC;SUBSEA 7;Bohranlagen & Dienstleistungen;Energie;Norwegen;09.07.2024;NOK;199.5;eher positive;5.59;213.16;0.3462;niedrig;negativ;leicht unterbewertet;positiv;0.082;STOXX600;10.1;1.7529;0.0037;0.0388;0.534;0.986;3;neutral;63145;163;0.0026;1.1;0.125;0.768;0.0926;0.0308
CH0038388911;SUN;SULZER AG;Industriemaschinen;Industrie;Schweiz ;09.07.2024;CHF;133.4;eher positive;5.13;140.07;0.553;niedrig;positiv;leicht unterbewertet;positiv;0.1142;STOXX600;14.3;0.1207;0.2092;0.101;0.2469;0.3772;4;negativ;3282;229;0.0698;1.25;0.1948;0.7397;0.1028;0.0306
SE0007100599;SHBA;SV. HANDELSBANKEN AB;Banken;Geldinstitute;Schweden ;09.07.2024;SEK;100;neutral;19;108.95;-0.0863;mittel;negativ;stark unterbewertet;negativ;0.0205;STOXX600;9.6;0.0117;0.1419;0.4774;0.058;0.9635;2;positiv;175680;29106;0.1657;0.69;0.294;0.0497;0.1756;0.0995
SE0000112724;SCAB;SVENSKA CELLULOSA;Produkte für den privaten Bedarf;Privat- & Haushaltswaren;Schweden ;09.07.2024;SEK;152.45;eher positive;10.12;172.03;0.0089;niedrig;negativ;leicht unterbewertet;negativ;-0.0071;STOXX600;17.9;0.175;0.0352;0.1441;0.7049;1.0819;1;negativ;18081;3675;0.2033;1.38;0.0776;0.1222;0.3111;0.0205
SE0014960373;SWECA;SWECO AB;Dienstleister für Unternehmen;Industrie;Schweden ;09.07.2024;SEK;148.6;eher positive;5.12;164.03;0.0999;niedrig;positiv;fairer Preis;positiv;0.0396;STOXX600;18.7;0.1657;0.1574;0.0853;0.4151;0.2389;4;negativ;28523;1667;0.0584;1.12;0.1724;1.118;0.1059;0.0221
SE0000242455;SWEDA;SWEDBANK AB;Banken;Geldinstitute;Schweden ;09.07.2024;SEK;211.4;eher positive;22.91;236.33;0.0398;niedrig;negativ;stark unterbewertet;negativ;-0.0175;STOXX600;8.1;0.0226;0.1717;0.5809;0.0696;0.8693;1;positiv;138536;34128;0.2463;1.1;0.1995;0.0485;0.2602;0.0785
SE0000872095;SOBI;SWEDISH ORPHAN BIOVITRUM;Pharmaka;Gesundheitswesen;Schweden ;09.07.2024;SEK;281.8;positive;9.07;321.98;0.0554;niedrig;positiv;leicht unterbewertet;positiv;0.0253;STOXX600;13.8;0.2681;0.0711;0.2056;0.4575;0.3733;4;positiv;22124;2409;0.1089;0.66;0.1557;0.2989;0.2535;0
CH0014852781;SLHN;SWISS LIFE HOLDING;Lebensversicherungen;Versicherungen;Schweiz ;09.07.2024;CHF;669.4;positive;21.24;712.91;0.1462;niedrig;positiv;stark unterbewertet;positiv;0.0727;STOXX600;14.5;0.1035;0.1444;0.114;0.0345;0.4456;4;positiv;15105;1083;0.0717;0.06;0.0225;0.0695;NULL;0.0552
CH0008038389;SPSN;SWISS PRIME SITE;Immobilienbesitz & Entwicklung;Finanzdienstleistungen;Schweiz ;09.07.2024;CHF;86.95;eher positive;7.38;91.3;-0.0323;niedrig;negativ;leicht überbewertet;positiv;0.0576;STOXX600;25;0.0894;0.0138;0.6123;0.4745;0.9484;2;positiv;659;90;0.1366;NULL;0.3757;0.0478;0.1507;0.04
CH0126881561;SREN;SWISS RE;Rückversicherungen;Versicherungen;Schweiz ;09.07.2024;CHF;110.35;positive;35.46;122.59;0.167;niedrig;positiv;leicht unterbewertet;positiv;-0.0065;STOXX600;7.8;0.0885;0.2125;0.0998;0.0931;0.4949;3;positiv;44430;2888;0.065;0.41;0.0491;0.3043;0.065;0.0611
CH0008742519;SCMN;SWISSCOM;Integrale Telekommunikation;Telekommunikation;Schweiz ;09.07.2024;CHF;515.5;positive;29.53;549.01;0.0188;niedrig;positiv;fairer Preis;positiv;0.0463;STOXX600;16.2;0.0763;0.1473;0.2079;0.4695;0.4433;4;positiv;11072;1711;0.1545;0.79;0.2681;0.4474;0.3656;0.0427
CH0010675863;SQN;SWISSQUOTE GROUP;Wertpapierdienstleistungen;Finanzdienstleistungen;Schweiz ;09.07.2024;CHF;302.4;positive;4.94;322.06;0.478;niedrig;positiv;stark unterbewertet;positiv;0.0588;STOXX600;12.6;0.1371;0.2422;0.4421;0.0902;0.2956;4;positiv;589;218;0.3701;NULL;0.0013;0.0591;NULL;0.0194
DK0010311471;SYDB;SYDBANK;Banken;Geldinstitute;Dänemark;09.07.2024;DKK;363.8;positive;2.78;420.42;0.2391;niedrig;negativ;stark unterbewertet;positiv;0.0637;STOXX600;7.1;0.0124;0.2205;0.4972;0.0808;0.9329;3;positiv;9570;3297;0.3445;0.08;0.0704;0.0517;0.359;0.0743
BE0974464977;SYENS;SYENSQO;Biotechnologie;Gesundheitswesen;Belgien;09.07.2024;EUR;83.08;neutral;9.59;78.03;-0.0935;mittel;positiv;stark unterbewertet;negativ;-0.0827;STOXX600;10.1;0.0951;0.0273;0.1307;0.5414;0.713;2;positiv;6834;193;0.0282;2.05;0.2031;0.5232;0.1188;0.0203
DE000SYM9999;SY1;SYMRISE;Spezialitäten-Chemie;Chemie;Deutschland;09.07.2024;EUR;113.8;eher positive;17.16;122.92;0.1421;niedrig;positiv;fairer Preis;positiv;0.0556;STOXX600;25.9;0.2227;0.0938;0.1139;0.4525;0.2607;4;neutral;4753;340;0.0715;2.88;0.311;0.5922;0.1325;0.011
DE0008303504;TEG;TAG IMMOBILIEN;Immobilienbesitz & Entwicklung;Finanzdienstleistungen;Deutschland;09.07.2024;EUR;14;neutral;2.62;12.8;0.061;mittel;positiv;leicht unterbewertet;positiv;0.0474;STOXX600;13.6;0.0816;-0.1376;0.2056;0.3926;1.246;4;positiv;1335;-397;-0.2974;NULL;0.3984;0.1817;-0.2884;0.0391
DE000TLX1005;TLX;TALANX AG;Universalversicherungen;Versicherungen;Deutschland;09.07.2024;EUR;71.4;eher positive;20.16;79.31;0.1044;niedrig;negativ;stark unterbewertet;positiv;-0.0255;STOXX600;8.4;0.093;0.1513;0.0731;0.0594;0.6258;2;positiv;49064;1581;0.0322;0.08;0.0454;0.2789;NULL;0.0372
GB00BP92CJ43;TATE;TATE & LYLE;Nahrungsmittel;Nahrungsmittel & Getränke;Grossbritannien ;09.07.2024;GBp;613.5;neutral;3.08;671.81;-0.069;mittel;negativ;stark unterbewertet;negativ;-0.0599;STOXX600;9.4;0.0816;0.1598;0.1336;0.4743;0.3811;1;negativ;1751;190;0.1085;2.24;0.2361;0.6984;0.1628;0.0344
GB0008782301;TWW;TAYLOR WIMPEY;Eigenheimbau;Privat- & Haushaltswaren;Grossbritannien ;09.07.2024;GBp;150.7;eher positive;6.99;161.7;0.0248;niedrig;negativ;stark unterbewertet;positiv;0.0295;STOXX600;12.6;0.1346;0.0772;0.1385;0.7231;0.8708;3;negativ;3515;349;0.0993;5.37;0.0189;0.5619;0.1029;0.0634
CH0012100191;TECN;TECAN GROUP AG;Medizinische Geräte;Gesundheitswesen;Schweiz ;09.07.2024;CHF;308.2;neutral;4.58;333.71;-0.1025;mittel;positiv;leicht überbewertet;negativ;-0.0071;STOXX600;22.2;0.1473;0.0979;0.1209;0.6375;0.3073;1;positiv;1074;132;0.1229;2.86;0.1436;0.5077;0.1888;0.0102
NL0014559478;TE;TECHNIP ENERGIES;Bohranlagen & Dienstleistungen;Energie;Frankreich;09.07.2024;EUR;21.24;neutral;4.18;23.38;0.0038;mittel;positiv;leicht unterbewertet;positiv;-0.0207;STOXX600;8.1;0.1151;0.1566;0.0992;0.2159;0.5057;3;neutral;6004;297;0.0495;1.03;0.0909;0.684;0.0652;0.0311
SE0005190238;TEL2B;TELE2 AB;Integrale Telekommunikation;Telekommunikation;Schweden ;09.07.2024;SEK;102.15;positive;6.65;117.6;0.1804;niedrig;negativ;stark unterbewertet;positiv;0.0085;STOXX600;14.9;0.1206;0.1638;0.1988;0.3448;0.3934;2;positiv;29099;3731;0.1282;0.65;0.3852;0.4405;0.3396;0.069
IT0003497168;TIT;TELECOM ITALIA;Integrale Telekommunikation;Telekommunikation;Italien;09.07.2024;EUR;0.23;neutral;5.38;0.21;-0.2308;hoch;positiv;leicht unterbewertet;negativ;-0.0214;STOXX600;46.1;0.951;-0.1056;0.0932;0.2195;3.0488;2;positiv;16296;-1441;-0.0884;0.62;0.412;0.2622;0.21;0
ES0178430E18;TEF;TELEFONICA;Integrale Telekommunikation;Telekommunikation;Spanien;09.07.2024;EUR;3.93;positive;24.21;4.53;0.1129;niedrig;positiv;leicht unterbewertet;negativ;-0.0454;STOXX600;11.8;0.3197;-0.0801;0.0875;0.1371;0.7176;2;positiv;40652;-1146;-0.0282;0.84;0.4564;0.3897;NULL;0.0763
NO0010063308;TEL;TELENOR;Mobile Kommunikation;Telekommunikation;Norwegen;09.07.2024;NOK;120.5;eher positive;15.56;133.03;0.0334;niedrig;negativ;stark unterbewertet;negativ;-0.0204;STOXX600;12.3;0.0682;-0.0753;0.0825;0.2953;0.3993;1;positiv;80452;-4856;-0.0604;0.86;0.407;0.3684;0.1575;0.0801
FR0000051807;TEP;TELEPERFORMANCE;Informatik Dienstleister;Technologie;Frankreich;09.07.2024;EUR;105.7;neutral;7.07;95.53;-0.1995;hoch;positiv;leicht unterbewertet;positiv;0.033;STOXX600;5.9;0.1146;0.1422;0.1212;0.36;0.5279;4;positiv;8345;602;0.0721;1.33;0.3758;0.71;0.1472;0.0431
SE0000667925;TELIA1;TELIA COMPANY AB;Mobile Kommunikation;Telekommunikation;Finnland;09.07.2024;EUR;2.46;positive;10.35;2.74;0.0672;niedrig;positiv;stark unterbewertet;positiv;0.0539;STOXX600;14.6;0.1288;0.0055;0.0549;0.2361;0.5285;4;positiv;7736;26;0.0034;0.99;0.4349;0.3803;NULL;0.0714
CH0012453913;TEMN;TEMENOS AG;Software;Technologie;Schweiz ;09.07.2024;CHF;64.05;neutral;5.13;56.43;-0.1812;hoch;positiv;fairer Preis;positiv;0.0657;STOXX600;17.1;0.135;0.2109;0.2245;0.2931;0.1012;4;positiv;899;121;0.1346;0.49;0.2448;0.459;0.2658;0.0192
LU2598331598;TEN;TENARIS;Stahl;Rohstoffe;Italien;09.07.2024;EUR;14.14;eher positive;18.03;16.42;-0.1016;niedrig;positiv;leicht unterbewertet;negativ;-0.0285;STOXX600;7.9;0.0023;0.2377;0.3123;0.7989;0.8292;2;neutral;13753;3624;0.2635;3.62;0.0069;0.7206;0.3004;0.0426
IT0003242622;TRN;TERNA RETE ELETTRICA NAZ;Stromversorger;Versorger;Italien;09.07.2024;EUR;7.31;eher positive;15.79;7.96;-0.0323;niedrig;negativ;stark unterbewertet;negativ;-0.0036;STOXX600;14.3;0.0913;0.1659;0.4713;0.2273;0.3521;1;neutral;3123;885;0.2834;0.66;0.441;0.133;0.5387;0.0506
GB00BLGZ9862;TSCO;TESCO;Nahrungsmittel;Einzel- & Grosshandel;Grossbritannien ;09.07.2024;GBp;308.4;positive;27.15;336.41;0.0616;niedrig;negativ;stark unterbewertet;positiv;0.0251;STOXX600;10;0.0979;0.0607;0.0438;0.2653;0.6828;3;positiv;65762;743;0.0113;0.72;0.2756;1.4255;0.0371;0.0432
FR0000121329;HO;THALES;Luftfahrt & Verteidigung;Industrie;Frankreich;09.07.2024;EUR;151.95;eher positive;34.9;174.15;0.1344;niedrig;negativ;stark unterbewertet;negativ;-0.0984;STOXX600;14.2;0.2031;0.1498;0.0966;0.1761;0.243;1;negativ;18428;1023;0.0555;0.87;0.1475;0.4751;0.1122;0.0247
CH0012255151;UHR;THE SWATCH GROUP;Bekleidung &  Accessoires;Privat- & Haushaltswaren;Schweiz ;09.07.2024;CHF;184.4;neutral;10.72;201.52;-0.1934;mittel;negativ;stark unterbewertet;negativ;-0.0011;STOXX600;10.3;0.0907;0.0712;0.1449;0.8572;1.8471;1;negativ;7888;869;0.1102;8.61;0.0001;0.5544;0.1596;0.0377
SE0006422390;THULE;THULE GROUP;Freizeitprodukte ;Privat- & Haushaltswaren;Schweden ;09.07.2024;SEK;285.2;neutral;2.86;323.42;0.039;mittel;negativ;stark unterbewertet;negativ;-0.0879;STOXX600;18.4;0.1685;0.1605;0.167;0.6246;0.236;1;negativ;9132;1099;0.1203;2.49;0.1858;0.8328;NULL;0.0354
DE0007500001;TKA;THYSSENKRUPP;Stahl;Rohstoffe;Deutschland;09.07.2024;EUR;4;neutral;2.76;3.7;-0.3661;mittel;negativ;leicht unterbewertet;negativ;-0.0696;STOXX600;3.3;0.7247;-0.175;-0.0209;0.3348;2.6316;1;neutral;37536;-2072;-0.0552;1.83;0.0371;1.0617;0.0279;0.0375
NO0012470089;TOM;TOMRA SYSTEMS;Industriemaschinen;Industrie;Norwegen;09.07.2024;NOK;137.1;eher negative;3.85;121.72;0.1106;hoch;negativ;stark unterbewertet;negativ;-0.0003;STOXX600;22;0.2471;0.121;0.0794;0.402;0.1819;1;negativ;14756;803;0.0544;1.49;0.251;0.8936;0.1296;0.0164
